url,title,image_url
https://en.wikipedia.org/wiki/Latin_Affair,Latin Affair,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Latin_Affair_Shearing.jpeg/220px-Latin_Affair_Shearing.jpeg
https://en.wikipedia.org/wiki/Target_or_Flag,Target or Flag,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Target_or_flag_cover.jpeg/220px-Target_or_flag_cover.jpeg
https://en.wikipedia.org/wiki/Live_at_the_Village_Vanguard_Vol._III,Live at the Village Vanguard Vol. III,https://upload.wikimedia.org/wikipedia/en/thumb/9/98/Live_at_the_Village_Vanguard_Vol_III.jpg/220px-Live_at_the_Village_Vanguard_Vol_III.jpg
https://en.wikipedia.org/wiki/Sound_of_Love_(album),Sound of Love (album),https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Sound_of_Love.jpg/220px-Sound_of_Love.jpg
https://en.wikipedia.org/wiki/.5:_The_Gray_Chapter,.5: The Gray Chapter,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/5_The_Gray_Chapter_Artwork.jpg/220px-5_The_Gray_Chapter_Artwork.jpg
https://en.wikipedia.org/wiki/Live_at_the_Village_Vanguard_(Paul_Motian_album),Live at the Village Vanguard (Paul Motian album),https://upload.wikimedia.org/wikipedia/en/0/04/Live_at_the_Village_Vanguard_%28Paul_Motian_album%29.jpg
https://en.wikipedia.org/wiki/The_Best_of_Santana,The Best of Santana,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/The_Best_of_Santana.jpg/220px-The_Best_of_Santana.jpg
https://en.wikipedia.org/wiki/Cry_Baby_Cry_(Santana_song),Cry Baby Cry (Santana song),https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Santana%2C_Sean_Paul_%26_Joss_Stone_-_Cry_Baby_Cry.jpg/220px-Santana%2C_Sean_Paul_%26_Joss_Stone_-_Cry_Baby_Cry.jpg
https://en.wikipedia.org/wiki/Blue_Wail,Blue Wail,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Blue_Wail.jpg/220px-Blue_Wail.jpg
https://en.wikipedia.org/wiki/Power_of_Peace,Power of Peace,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/The_Isley_Brothers_and_Santana_-_Power_of_Peace.jpg/220px-The_Isley_Brothers_and_Santana_-_Power_of_Peace.jpg
https://en.wikipedia.org/wiki/Gustav_Mahler_in_Toblach,Gustav Mahler in Toblach,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Gustav_Mahler_in_Toblach.jpg/220px-Gustav_Mahler_in_Toblach.jpg
https://en.wikipedia.org/wiki/Africa_Speaks_(album),Africa Speaks (album),https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Africa_Speaks_%28album_cover%29.jpg/220px-Africa_Speaks_%28album_cover%29.jpg
https://en.wikipedia.org/wiki/Plastic_Temptation,Plastic Temptation,https://upload.wikimedia.org/wikipedia/en/thumb/6/67/Plastic_Temptation.jpg/220px-Plastic_Temptation.jpg
https://en.wikipedia.org/wiki/George_Shearing_%26_Barry_Tuckwell_Play_the_Music_of_Cole_Porter,George Shearing & Barry Tuckwell Play the Music of Cole Porter,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Shearing_Tuckwell_Porter.jpeg/220px-Shearing_Tuckwell_Porter.jpeg
https://en.wikipedia.org/wiki/Love_Fugue:_Robert_Schumann,Love Fugue: Robert Schumann,https://upload.wikimedia.org/wikipedia/en/thumb/2/23/Love_Fugue.jpg/220px-Love_Fugue.jpg
https://en.wikipedia.org/wiki/Santana_(1969_album),Santana (1969 album),https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Santana_-_Santana_%281969%29.png/220px-Santana_-_Santana_%281969%29.png
https://en.wikipedia.org/wiki/Havana_Moon,Havana Moon,https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/HavanaMoonAlbum.jpg/220px-HavanaMoonAlbum.jpg
https://en.wikipedia.org/wiki/Oneness_(Carlos_Santana_album),Oneness (Carlos Santana album),https://upload.wikimedia.org/wikipedia/en/thumb/9/93/OnenessAlbum.jpg/220px-OnenessAlbum.jpg
https://en.wikipedia.org/wiki/Borboletta,Borboletta,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Borboletta.jpg/220px-Borboletta.jpg
https://en.wikipedia.org/wiki/Trombone_for_Two,Trombone for Two,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Trombone_for_Two_Mosaic1015.jpg/220px-Trombone_for_Two_Mosaic1015.jpg
https://en.wikipedia.org/wiki/Best_Instrumentals_Vol._2,Best Instrumentals Vol. 2,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Best_Instrumentals_Vol_2_-_Santana.jpg/220px-Best_Instrumentals_Vol_2_-_Santana.jpg
https://en.wikipedia.org/wiki/Jay_and_Kai,Jay and Kai,https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Jay_and_Kai.jpg/220px-Jay_and_Kai.jpg
https://en.wikipedia.org/wiki/Diabelli_Variations_(album),Diabelli Variations (album),https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Diabelli_Variations_%28album%29.jpg/220px-Diabelli_Variations_%28album%29.jpg
https://en.wikipedia.org/wiki/The_Woodstock_Experience,The Woodstock Experience,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/JAWoodstock.jpg/220px-JAWoodstock.jpg
https://en.wikipedia.org/wiki/Little_Motor_People,Little Motor People,https://upload.wikimedia.org/wikipedia/en/thumb/6/67/Little_Motor_People.jpg/220px-Little_Motor_People.jpg
https://en.wikipedia.org/wiki/The_Best_of_Santana_Vol._2,The Best of Santana Vol. 2,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/The_Best_of_Santana_Vol._2.jpg/220px-The_Best_of_Santana_Vol._2.jpg
https://en.wikipedia.org/wiki/From_the_Soul,From the Soul,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/From_the_Heart_%28Lovano%29.jpg/220px-From_the_Heart_%28Lovano%29.jpg
https://en.wikipedia.org/wiki/Quartet_West,Quartet West,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Quartet_West.jpg/220px-Quartet_West.jpg
https://en.wikipedia.org/wiki/Sophisticated_Ladies_(Charlie_Haden_album),Sophisticated Ladies (Charlie Haden album),https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Sophisticated_Ladies_%28album%29.jpg/220px-Sophisticated_Ladies_%28album%29.jpg
https://en.wikipedia.org/wiki/From_Q_with_Love,From Q with Love,https://upload.wikimedia.org/wikipedia/en/9/91/FromQwithLove.jpg
https://en.wikipedia.org/wiki/You%27ve_Got_It_Bad_Girl,You've Got It Bad Girl,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Gotbadjones.jpg/220px-Gotbadjones.jpg
https://en.wikipedia.org/wiki/The_West_Coast_Sound,The West Coast Sound,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/The_West_Coast_Sound.jpg/220px-The_West_Coast_Sound.jpg
https://en.wikipedia.org/wiki/Little_Niles,Little Niles,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Little_Niles.jpg/220px-Little_Niles.jpg
https://en.wikipedia.org/wiki/Thursday_Night_at_the_Village_Vanguard,Thursday Night at the Village Vanguard,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Thursday_Night_at_the_Village_Vanguard.jpg/220px-Thursday_Night_at_the_Village_Vanguard.jpg
https://en.wikipedia.org/wiki/Soul_Summit,Soul Summit,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Soul_Summit.jpg/220px-Soul_Summit.jpg
https://en.wikipedia.org/wiki/Bop-Be,Bop-Be,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Bop-Be.jpg/220px-Bop-Be.jpg
https://en.wikipedia.org/wiki/In_the_World,In the World,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/In_the_World.jpg/220px-In_the_World.jpg
https://en.wikipedia.org/wiki/Some_Like_It_Hot_(Barney_Kessel_album),Some Like It Hot (Barney Kessel album),https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Some_Like_It_Hot_%28album%29.jpg/220px-Some_Like_It_Hot_%28album%29.jpg
https://en.wikipedia.org/wiki/Bring_On_the_Night,Bring On the Night,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Stingnight.jpg/220px-Stingnight.jpg
https://en.wikipedia.org/wiki/Rah_(Mark_Murphy_album),Rah (Mark Murphy album),https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Rahmark.jpg/220px-Rahmark.jpg
https://en.wikipedia.org/wiki/Smack_Up,Smack Up,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Smack_Up.jpeg/220px-Smack_Up.jpeg
https://en.wikipedia.org/wiki/Art_Pepper_Meets_the_Rhythm_Section,Art Pepper Meets the Rhythm Section,https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/Art_Pepper_Meets_the_Rhythm_Section.jpg/220px-Art_Pepper_Meets_the_Rhythm_Section.jpg
https://en.wikipedia.org/wiki/The_Genius_of_Ray_Charles,The Genius of Ray Charles,https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Ray_Charles-The_Genius_of_Ray_Charles_-Atlantic-_%28album_cover%29.jpg/220px-Ray_Charles-The_Genius_of_Ray_Charles_-Atlantic-_%28album_cover%29.jpg
https://en.wikipedia.org/wiki/Friday_Night_at_the_Village_Vanguard,Friday Night at the Village Vanguard,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Friday_Night_at_the_Village_Vanguard.jpg/220px-Friday_Night_at_the_Village_Vanguard.jpg
https://en.wikipedia.org/wiki/Pre-Bird,Pre-Bird,https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Mingus-pre-bird-small.jpg/220px-Mingus-pre-bird-small.jpg
https://en.wikipedia.org/wiki/Studio_Sessions_New_York_1963,Studio Sessions New York 1963,https://upload.wikimedia.org/wikipedia/en/8/80/Studio_Sessions_New_York_1963.jpg
https://en.wikipedia.org/wiki/Charles_Mingus_and_Friends_in_Concert,Charles Mingus and Friends in Concert,https://upload.wikimedia.org/wikipedia/en/f/f1/Charles_Mingus_and_Friends_in_Concert.jpg
"https://en.wikipedia.org/wiki/Jazz_at_the_Philharmonic_%E2%80%93_Yoyogi_National_Stadium,_Tokyo_1983:_Return_to_Happiness","Jazz at the Philharmonic – Yoyogi National Stadium, Tokyo 1983: Return to Happiness",https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Jazz_at_the_Philharmonic_%E2%80%93_Yoyogi_National_Stadium%2C_Tokyo_1983_Return_to_Happiness.jpg/220px-Jazz_at_the_Philharmonic_%E2%80%93_Yoyogi_National_Stadium%2C_Tokyo_1983_Return_to_Happiness.jpg
https://en.wikipedia.org/wiki/Action_(Oscar_Peterson_album),Action (Oscar Peterson album),https://upload.wikimedia.org/wikipedia/en/0/07/Petersonaction.jpg
https://en.wikipedia.org/wiki/Quincy%27s_Got_a_Brand_New_Bag,Quincy's Got a Brand New Bag,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Quincy%27s_Got_a_Brand_New_Bag.jpg/220px-Quincy%27s_Got_a_Brand_New_Bag.jpg
https://en.wikipedia.org/wiki/Body_Heat_(Quincy_Jones_album),Body Heat (Quincy Jones album),https://upload.wikimedia.org/wikipedia/en/b/bb/Bodyheat.jpg
https://en.wikipedia.org/wiki/Grits_%26_Gravy,Grits & Gravy,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Grits_%26_Gravy.jpg/220px-Grits_%26_Gravy.jpg
https://en.wikipedia.org/wiki/All_of_Me:_The_Debonair_Mr._Hartman,All of Me: The Debonair Mr. Hartman,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Hartman_All_Me.jpeg/220px-Hartman_All_Me.jpeg
https://en.wikipedia.org/wiki/E.T._the_Extra-Terrestrial_(album),E.T. the Extra-Terrestrial (album),https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/E.T._album.jpg/220px-E.T._album.jpg
https://en.wikipedia.org/wiki/Oscar_Peterson_and_Clark_Terry,Oscar Peterson and Clark Terry,https://upload.wikimedia.org/wikipedia/en/0/00/OscarPetersonTerry.jpg
https://en.wikipedia.org/wiki/Smoke_Rings_(album),Smoke Rings (album),https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Smoke_Rings_Victor.png/220px-Smoke_Rings_Victor.png
https://en.wikipedia.org/wiki/Rockin%27_Chair_(Roy_Eldridge_album),Rockin' Chair (Roy Eldridge album),https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Rockin%27_Chair_%28Roy_Eldridge_album%29.jpg/220px-Rockin%27_Chair_%28Roy_Eldridge_album%29.jpg
https://en.wikipedia.org/wiki/The_Concert_Jazz_Band,The Concert Jazz Band,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/The_Concert_Jazz_Band.jpg/220px-The_Concert_Jazz_Band.jpg
https://en.wikipedia.org/wiki/Ellington_%2766,Ellington '66,https://upload.wikimedia.org/wikipedia/en/e/e3/Ellington_%2766.jpg
https://en.wikipedia.org/wiki/Sweetenings,Sweetenings,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Sweetenings.jpg/220px-Sweetenings.jpg
https://en.wikipedia.org/wiki/Q%27s_Jook_Joint,Q's Jook Joint,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/QsJookJoint.jpg/220px-QsJookJoint.jpg
https://en.wikipedia.org/wiki/Roamin%27_with_Richardson,Roamin' with Richardson,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Roamin%27_with_Richardson.jpg/220px-Roamin%27_with_Richardson.jpg
https://en.wikipedia.org/wiki/More_for_Les_at_the_Village_Vanguard,More for Les at the Village Vanguard,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/More_for_Les.jpg/220px-More_for_Les.jpg
https://en.wikipedia.org/wiki/The_Symphonic_Ellington,The Symphonic Ellington,https://upload.wikimedia.org/wikipedia/en/7/7a/The_Symphonic_Ellington.jpg
https://en.wikipedia.org/wiki/All_Smiles_(album),All Smiles (Kenny Clarke/Francy Boland Big Band album),https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/All_Smiles_%28album%29.jpg/220px-All_Smiles_%28album%29.jpg
https://en.wikipedia.org/wiki/Ruta_and_Daitya,Ruta and Daitya,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Ruta_and_Daitya.jpg/220px-Ruta_and_Daitya.jpg
https://en.wikipedia.org/wiki/Inside_Out_(Keith_Jarrett_album),Inside Out (Keith Jarrett album),https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Inside_Out_%28Keith_Jarrett_album%29.jpg/220px-Inside_Out_%28Keith_Jarrett_album%29.jpg
https://en.wikipedia.org/wiki/Yesterdays_(Keith_Jarrett_album),Yesterdays (Keith Jarrett album),https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/Jarrett_yesterdays.jpg/220px-Jarrett_yesterdays.jpg
https://en.wikipedia.org/wiki/Herb_Ellis_Meets_Jimmy_Giuffre,Herb Ellis Meets Jimmy Giuffre,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Herb_Ellis_Meets_Jimmy_Giuffre.jpg/220px-Herb_Ellis_Meets_Jimmy_Giuffre.jpg
https://en.wikipedia.org/wiki/Rakin%27_and_Scrapin%27,Rakin' and Scrapin',https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Rakin%27_and_Scrapin%27.jpg/220px-Rakin%27_and_Scrapin%27.jpg
https://en.wikipedia.org/wiki/Treasure_Island_(Keith_Jarrett_album),Treasure Island (Keith Jarrett album),https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Treasure_Island_%28album%29.jpg/220px-Treasure_Island_%28album%29.jpg
https://en.wikipedia.org/wiki/Still_Live_(Keith_Jarrett_album),Still Live (Keith Jarrett album),https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Still_Live_%28Keith_Jarrett_album%29.jpg/220px-Still_Live_%28Keith_Jarrett_album%29.jpg
https://en.wikipedia.org/wiki/Somewhere_(Keith_Jarrett_album),Somewhere (Keith Jarrett album),https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Standards_Trio_Somewhere.jpg/220px-Standards_Trio_Somewhere.jpg
https://en.wikipedia.org/wiki/Miniature_(album),Miniature (album),https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Miniature_%28album%29.jpg/220px-Miniature_%28album%29.jpg
https://en.wikipedia.org/wiki/Continental_Experience,Continental Experience,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Continental_Experience.jpg/220px-Continental_Experience.jpg
https://en.wikipedia.org/wiki/Shades_(Keith_Jarrett_album),Shades (Keith Jarrett album),https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Shades_%28album%29.jpg/220px-Shades_%28album%29.jpg
https://en.wikipedia.org/wiki/Night_and_the_City_(album),Night and the City (album),https://upload.wikimedia.org/wikipedia/en/d/d3/Night_and_the_City_%28album%29.jpg
https://en.wikipedia.org/wiki/Basie_Picks_the_Winners,Basie Picks the Winners,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Basiewinners.jpg/220px-Basiewinners.jpg
https://en.wikipedia.org/wiki/The_Jazz_Composer%27s_Orchestra_(album),The Jazz Composer's Orchestra (album),https://upload.wikimedia.org/wikipedia/en/thumb/3/31/Communications_%28jazz_album%29.jpg/220px-Communications_%28jazz_album%29.jpg
https://en.wikipedia.org/wiki/Music_Inc.,Music Inc.,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Music_Inc.jpg/220px-Music_Inc.jpg
https://en.wikipedia.org/wiki/Standards_Live,Standards Live,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Standards_Live.jpg/220px-Standards_Live.jpg
https://en.wikipedia.org/wiki/Saturday_Night_at_the_Village_Vanguard,Saturday Night at the Village Vanguard,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Saturday_Night_at_the_Village_Vanguard.jpg/220px-Saturday_Night_at_the_Village_Vanguard.jpg
https://en.wikipedia.org/wiki/Gloomy_Sunday_and_Other_Bright_Moments,Gloomy Sunday and Other Bright Moments,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Gloomy_Sunday_and_Other_Bright_Moments.jpg/220px-Gloomy_Sunday_and_Other_Bright_Moments.jpg
https://en.wikipedia.org/wiki/Son_of_Drum_Suite,Son of Drum Suite,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Son_of_Drum_Suite.jpg/220px-Son_of_Drum_Suite.jpg
https://en.wikipedia.org/wiki/Crisis_(Ornette_Coleman_album),Crisis (Ornette Coleman album),https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/Crisis_%28Ornette_Coleman_album%29.jpg/220px-Crisis_%28Ornette_Coleman_album%29.jpg
https://en.wikipedia.org/wiki/Basie%27s_Beat,Basie's Beat,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Basie_Beat.jpeg/220px-Basie_Beat.jpeg
https://en.wikipedia.org/wiki/Soul_Mist!,Soul Mist!,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Soul_Mist%21.jpg/220px-Soul_Mist%21.jpg
https://en.wikipedia.org/wiki/Cool_and_Crazy,Cool and Crazy,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Cool_and_Crazy.jpg/220px-Cool_and_Crazy.jpg
https://en.wikipedia.org/wiki/Not_Tight,Not Tight,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Not_Tight.jpg/220px-Not_Tight.jpg
https://en.wikipedia.org/wiki/Fort_Yawuh,Fort Yawuh,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Fort_Yawah.jpg/220px-Fort_Yawah.jpg
https://en.wikipedia.org/wiki/Bordeaux_Concert,Bordeaux Concert,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Keith_Jarrett_Bordeaux_Concert.jpg/220px-Keith_Jarrett_Bordeaux_Concert.jpg
https://en.wikipedia.org/wiki/Tokyo_%2796,Tokyo '96,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Tokyo_%2796.jpg/220px-Tokyo_%2796.jpg
https://en.wikipedia.org/wiki/Art_Pepper_%2B_Eleven_%E2%80%93_Modern_Jazz_Classics,Art Pepper + Eleven – Modern Jazz Classics,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Art_Pepper_%2B_Eleven_%E2%80%93_Modern_Jazz_Classics1.jpg/220px-Art_Pepper_%2B_Eleven_%E2%80%93_Modern_Jazz_Classics1.jpg
https://en.wikipedia.org/wiki/Cool_Heat,Cool Heat,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Cool_Heat.jpg/220px-Cool_Heat.jpg
https://en.wikipedia.org/wiki/Byablue,Byablue,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Byablue.jpg/220px-Byablue.jpg
https://en.wikipedia.org/wiki/California_Hard,California Hard,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/DoloCoker.jpg/220px-DoloCoker.jpg
"https://en.wikipedia.org/wiki/New_York,_New_Sound","New York, New Sound",https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/New_York%2C_New_Sound.jpg/220px-New_York%2C_New_Sound.jpg
https://en.wikipedia.org/wiki/New_Orleans_Suite,New Orleans Suite,https://upload.wikimedia.org/wikipedia/en/5/50/New_Orleans_Suite.jpg
https://en.wikipedia.org/wiki/Music_You_All,Music You All,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Music_You_All.jpg/220px-Music_You_All.jpg
https://en.wikipedia.org/wiki/Afro-Bossa,Afro-Bossa,https://upload.wikimedia.org/wikipedia/en/b/bc/Afro-Bossa.jpg
https://en.wikipedia.org/wiki/The_Further_Adventures_of_El_Chico,The Further Adventures of El Chico,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/The_Further_Adventures_of_El_Chico.jpg/220px-The_Further_Adventures_of_El_Chico.jpg
https://en.wikipedia.org/wiki/Piano_in_the_Foreground,Piano in the Foreground,https://upload.wikimedia.org/wikipedia/en/e/e5/Piano_in_the_Foreground.jpg
https://en.wikipedia.org/wiki/Mingus_Plays_Piano,Mingus Plays Piano,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Mingus_Plays_Piano.jpg/220px-Mingus_Plays_Piano.jpg
https://en.wikipedia.org/wiki/The_Carnegie_Hall_Concerts:_January_1946,The Carnegie Hall Concerts: January 1946,https://upload.wikimedia.org/wikipedia/en/0/0a/The_Carnegie_Hall_Concerts_January_1946.jpg
https://en.wikipedia.org/wiki/Oscar_Peterson_at_the_Stratford_Shakespearean_Festival,Oscar Peterson at the Stratford Shakespearean Festival,https://upload.wikimedia.org/wikipedia/en/e/ee/OscarStratford.jpg
https://en.wikipedia.org/wiki/You_Better_Know_It!!!,You Better Know It!!!,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/You_Better_Know_It%21%21%21.jpg/220px-You_Better_Know_It%21%21%21.jpg
https://en.wikipedia.org/wiki/Alone_Together_(Benny_Carter_album),Alone Together (Benny Carter album),https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Alone_Together_%28Benny_Carter_album%29.jpg/220px-Alone_Together_%28Benny_Carter_album%29.jpg
https://en.wikipedia.org/wiki/Oscar_Peterson_Trio_%2B_One,Oscar Peterson Trio + One,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Petersonplusone.jpg/220px-Petersonplusone.jpg
https://en.wikipedia.org/wiki/Sonny_Rollins_on_Impulse!,Sonny Rollins on Impulse!,https://upload.wikimedia.org/wikipedia/en/d/d6/Sonny_Rollins_on_Impulse%21.jpg
https://en.wikipedia.org/wiki/Tijuana_Jazz,Tijuana Jazz,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/Tijuana_Jazz.jpg/220px-Tijuana_Jazz.jpg
https://en.wikipedia.org/wiki/Gerry_Mulligan_Meets_Johnny_Hodges,Gerry Mulligan Meets Johnny Hodges,https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/Gerry_Mulligan_Meets_Johnny_Hodges.jpg/220px-Gerry_Mulligan_Meets_Johnny_Hodges.jpg
https://en.wikipedia.org/wiki/The_Sound_of_the_Trio,The Sound of the Trio,https://upload.wikimedia.org/wikipedia/en/thumb/3/31/Soundtrio.jpg/220px-Soundtrio.jpg
https://en.wikipedia.org/wiki/Up_in_Duke%27s_Workshop,Up in Duke's Workshop,https://upload.wikimedia.org/wikipedia/en/f/f7/Up_in_Duke%27s_Workshop.jpg
https://en.wikipedia.org/wiki/Here%27s_Jaki,Here's Jaki,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Here%27s_Jaki.jpg/220px-Here%27s_Jaki.jpg
https://en.wikipedia.org/wiki/Oscar_Peterson_at_the_Concertgebouw,Oscar Peterson at the Concertgebouw,https://upload.wikimedia.org/wikipedia/en/e/ed/Oscar_Peterson_at_the_Concertgebouw.jpg
https://en.wikipedia.org/wiki/Sonny_Rollins_with_the_Modern_Jazz_Quartet,Sonny Rollins with the Modern Jazz Quartet,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/Sonny_Rollins_with_the_Modern_Jazz_Quartet.jpg/220px-Sonny_Rollins_with_the_Modern_Jazz_Quartet.jpg
https://en.wikipedia.org/wiki/Tenor_Madness,Tenor Madness,https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Sonny_Rollins_Tenor_Madness.jpg/220px-Sonny_Rollins_Tenor_Madness.jpg
"https://en.wikipedia.org/wiki/Studio_Sessions_New_York_%26_Chicago,_1965,_1966_%26_1971","Studio Sessions New York & Chicago, 1965, 1966 & 1971",https://upload.wikimedia.org/wikipedia/en/a/ae/Studio_Sessions_New_York_%26_Chicago%2C_1965%2C_1966_%26_1971.jpg
https://en.wikipedia.org/wiki/The_Carnegie_Hall_Concerts:_December_1944,The Carnegie Hall Concerts: December 1944,https://upload.wikimedia.org/wikipedia/en/c/ce/The_Carnegie_Hall_Concerts_December_1944.jpg
https://en.wikipedia.org/wiki/Soul_Summit_Vol._2,Soul Summit Vol. 2,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Soul_Summit_Vol_2.jpg/220px-Soul_Summit_Vol_2.jpg
https://en.wikipedia.org/wiki/The_Nutcracker_Suite_(Duke_Ellington_album),The Nutcracker Suite (Duke Ellington album),https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/The_Nutcracker_Suite_%28Duke_Ellington_album%29.jpg/220px-The_Nutcracker_Suite_%28Duke_Ellington_album%29.jpg
https://en.wikipedia.org/wiki/Braggin%27_in_Brass:_The_Immortal_1938_Year,Braggin' in Brass: The Immortal 1938 Year,https://upload.wikimedia.org/wikipedia/en/a/a7/Braggin%27_in_Brass.jpg
https://en.wikipedia.org/wiki/The_Carnegie_Hall_Concerts:_December_1947,The Carnegie Hall Concerts: December 1947,https://upload.wikimedia.org/wikipedia/en/6/6e/The_Carnegie_Hall_Concerts_December_1947.jpg
https://en.wikipedia.org/wiki/Togo_Brava_Suite,Togo Brava Suite,https://upload.wikimedia.org/wikipedia/en/9/92/Togo_Brava_Suite.jpg
https://en.wikipedia.org/wiki/Ellington_%2765,Ellington '65,https://upload.wikimedia.org/wikipedia/en/3/3e/Ellington_%2765.jpg
https://en.wikipedia.org/wiki/The_Intimacy_of_the_Blues,The Intimacy of the Blues,https://upload.wikimedia.org/wikipedia/en/1/1c/The_Intimacy_of_the_Blues.jpg
https://en.wikipedia.org/wiki/The_Afro-Eurasian_Eclipse,The Afro-Eurasian Eclipse,https://upload.wikimedia.org/wikipedia/en/b/b3/The_Afro-Eurasian_Eclipse.jpg
